Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Decade,Decade_group,Calculated_Sales,Top_Region,Sales_Category,Game_Age,NA_Percentage,EU_Percentage,Global_Sales_Scaler,NA_Percentage_Scaler,EU_Percentage_Scaler,Global_Sales_Standard_Scaler,NA_Percentage_Standard_Scaler,EU_Percentage_Standard_Scaler
3431,Ben 10: Alien Force,PSP,2008,Action,Koch Media,0.35,0.14,0.0,0.1,0.59,2000,00s,0.59,NA_Sales,Low,18,59.32203389830508,23.728813559322038,0.007010757887102624,0.5932203389830508,0.23728813559322037,0.03311618153334126,0.4037693463882974,0.033721138663916135
3432,Deus Ex: Human Revolution,PC,2011,Shooter,Square Enix,0.25,0.25,0.0,0.09,0.59,2010,10s,0.59,NA_Sales,Low,15,42.37288135593221,42.37288135593221,0.007010757887102624,0.42372881355932207,0.42372881355932207,0.03311618153334126,-0.0936525999540438,0.7828124100615378
3433,Zumba Fitness,PS3,2010,Sports,505 Games,0.28,0.21,0.0,0.09,0.59,2010,10s,0.58,NA_Sales,Low,16,47.457627118644076,35.59322033898305,0.007010757887102624,0.47457627118644075,0.3559322033898305,0.03311618153334126,0.05557398394865877,0.5104155840987662
3434,Harvest Moon: Friends of Mineral Town,GBA,2003,Simulation,Ubisoft,0.34,0.13,0.11,0.01,0.59,2000,00s,0.5900000000000001,NA_Sales,Low,23,57.6271186440678,22.033898305084747,0.007010757887102624,0.576271186440678,0.22033898305084748,0.03311618153334126,0.3540271517540635,-0.034378067826776854
3435,Backyard NBA Basketball,PS2,2003,Sports,Atari,0.29,0.22,0.0,0.07,0.59,2000,00s,0.5800000000000001,NA_Sales,Low,23,49.15254237288135,37.28813559322034,0.007010757887102624,0.4915254237288135,0.3728813559322034,0.03311618153334126,0.10531617858289247,0.578514790589459
3436,FIFA Soccer 10,DS,2009,Sports,Electronic Arts,0.14,0.37,0.0,0.07,0.59,2000,00s,0.5800000000000001,EU_Sales,Low,17,23.728813559322038,62.71186440677966,0.007010757887102624,0.23728813559322037,0.6271186440677966,0.03311618153334126,-0.6408167409306195,1.6000028879498522
3437,Kirby's Dream Course,SNES,1994,Sports,Nintendo,0.0,0.0,0.59,0.0,0.59,1990,90s,0.59,JP_Sales,Low,32,0.0,0.0,0.007010757887102624,0.0,0.0,0.03311618153334126,-1.3372074658098976,-0.9196677522057843
3438,Doom 3 BFG Edition,PS3,2012,Shooter,Bethesda Softworks,0.26,0.22,0.0,0.1,0.59,2010,10s,0.58,NA_Sales,Low,14,44.067796610169495,37.28813559322034,0.007010757887102624,0.44067796610169496,0.3728813559322034,0.03311618153334126,-0.043910405319809685,0.578514790589459
3439,Mega Man X7,PS2,2003,Action,Capcom,0.22,0.17,0.14,0.06,0.58,2000,00s,0.5900000000000001,NA_Sales,Low,23,37.931034482758626,29.31034482758621,0.0068898827511180965,0.3793103448275863,0.2931034482758621,0.026695126922051463,-0.22401145485755394,0.2579788703832668
3440,Top Spin 3,Wii,2008,Action,Take-Two Interactive,0.15,0.37,0.0,0.07,0.58,2000,00s,0.5900000000000001,EU_Sales,Low,18,25.862068965517242,63.793103448275865,0.0068898827511180965,0.25862068965517243,0.6379310344827587,0.026695126922051463,-0.5782101856151179,1.643445485193915
3441,Petz Dogz 2,Wii,2007,Simulation,Ubisoft,0.53,0.01,0.0,0.04,0.58,2000,00s,0.5800000000000001,NA_Sales,Low,19,91.3793103448276,1.724137931034483,0.0068898827511180965,0.913793103448276,0.01724137931034483,0.026695126922051463,1.3445829242116578,-0.8503944214652519
3442,SpongeBob SquarePants featuring Nicktoons: Globs of Doom,PS2,2008,Action,THQ,0.29,0.22,0.0,0.07,0.58,2000,00s,0.5800000000000001,NA_Sales,Low,18,50.0,37.931034482758626,0.0068898827511180965,0.5,0.3793103448275863,0.026695126922051463,0.13018727590000975,0.6043455240859289
3443,The Conduit,Wii,2009,Shooter,Sega,0.29,0.23,0.0,0.06,0.58,2000,00s,0.5800000000000001,NA_Sales,Low,17,50.0,39.65517241379311,0.0068898827511180965,0.5,0.3965517241379311,0.026695126922051463,0.13018727590000975,0.6736188548264614
3444,Just Dance 2016,WiiU,2015,Misc,Ubisoft,0.28,0.25,0.0,0.05,0.58,2010,10s,0.5800000000000001,NA_Sales,Low,11,48.27586206896552,43.10344827586207,0.0068898827511180965,0.48275862068965525,0.4310344827586207,0.026695126922051463,0.07958745722035794,0.8121655163075261
3445,Tokimeki Memorial: Forever with You,PS,1995,Simulation,Konami Digital Entertainment,0.0,0.0,0.55,0.04,0.58,1990,90s,0.5900000000000001,JP_Sales,Low,31,0.0,0.0,0.0068898827511180965,0.0,0.0,0.026695126922051463,-1.3372074658098976,-0.9196677522057843
3446,Diablo,PS,1997,Role-Playing,Electronic Arts,0.29,0.19,0.07,0.04,0.58,1990,90s,0.5900000000000001,NA_Sales,Low,29,50.0,32.758620689655174,0.0068898827511180965,0.5,0.32758620689655177,0.026695126922051463,0.13018727590000975,0.39652553186433154
3447,Cabela's Dangerous Hunts 2011,Wii,2010,Sports,Activision,0.53,0.02,0.0,0.04,0.58,2010,10s,0.5900000000000001,NA_Sales,Low,16,91.3793103448276,3.448275862068966,0.0068898827511180965,0.913793103448276,0.03448275862068966,0.026695126922051463,1.3445829242116578,-0.7811210907247195
3448,NHL 15,PS4,2014,Sports,Electronic Arts,0.3,0.18,0.0,0.1,0.58,2010,10s,0.58,NA_Sales,Low,12,51.724137931034484,31.03448275862069,0.0068898827511180965,0.5172413793103449,0.3103448275862069,0.026695126922051463,0.18078709457966174,0.3272522011237991
3449,Q*bert,2600,1982,Puzzle,Parker Bros.,0.55,0.03,0.0,0.01,0.58,1980,80s,0.5900000000000001,NA_Sales,Low,44,94.82758620689657,5.172413793103448,0.0068898827511180965,0.9482758620689657,0.05172413793103448,0.026695126922051463,1.4457825615709616,-0.7118477599841871
3450,Romancing SaGa,PS2,2005,Role-Playing,Square Enix,0.06,0.04,0.47,0.01,0.58,2000,00s,0.58,JP_Sales,Low,21,10.344827586206897,6.896551724137932,0.0068898827511180965,0.10344827586206896,0.06896551724137932,0.026695126922051463,-1.033608553731986,-0.6425744292436547
3451,The Lord of the Rings: The Third Age,PS2,2004,Role-Playing,Electronic Arts,0.49,0.02,0.0,0.08,0.58,2000,00s,0.59,NA_Sales,Low,22,84.48275862068965,3.448275862068966,0.0068898827511180965,0.8448275862068966,0.03448275862068966,0.026695126922051463,1.1421836494930493,-0.7811210907247195
3452,Harvest Moon: Sunshine Islands,DS,2008,Simulation,Rising Star Games,0.35,0.03,0.17,0.03,0.58,2000,00s,0.5800000000000001,NA_Sales,Low,18,60.3448275862069,5.172413793103448,0.0068898827511180965,0.603448275862069,0.05172413793103448,0.026695126922051463,0.4337861879779216,-0.7118477599841871
3453,Trivial Pursuit,Wii,2009,Misc,Electronic Arts,0.21,0.31,0.0,0.07,0.58,2000,00s,0.5900000000000001,EU_Sales,Low,17,36.206896551724135,53.448275862068975,0.0068898827511180965,0.3620689655172414,0.5344827586206897,0.026695126922051463,-0.27461127353720616,1.227805500750721
3454,The Legend of Spyro: Dawn of the Dragon,Wii,2008,Platform,Vivendi Games,0.35,0.18,0.0,0.05,0.58,2000,00s,0.5800000000000001,NA_Sales,Low,18,60.3448275862069,31.03448275862069,0.0068898827511180965,0.603448275862069,0.3103448275862069,0.026695126922051463,0.4337861879779216,0.3272522011237991
3455,The Sims 3: World Adventures,PC,2009,Simulation,Electronic Arts,0.02,0.18,0.0,0.39,0.58,2000,00s,0.59,Other_Sales,Low,17,3.448275862068966,31.03448275862069,0.0068898827511180965,0.03448275862068966,0.3103448275862069,0.026695126922051463,-1.2360078284505935,0.3272522011237991
3456,Kinect Sports Rivals,XOne,2014,Sports,Microsoft Game Studios,0.3,0.22,0.02,0.04,0.58,2010,10s,0.5800000000000001,NA_Sales,Low,12,51.724137931034484,37.931034482758626,0.0068898827511180965,0.5172413793103449,0.3793103448275863,0.026695126922051463,0.18078709457966174,0.6043455240859289
3457,Rayman Origins,Wii,2011,Platform,Ubisoft,0.23,0.29,0.0,0.07,0.58,2010,10s,0.5900000000000001,EU_Sales,Low,15,39.65517241379311,50.0,0.0068898827511180965,0.3965517241379311,0.5,0.026695126922051463,-0.17341163617790192,1.0892588392696556
3458,WWE 2K16,XOne,2015,Sports,Take-Two Interactive,0.31,0.22,0.0,0.05,0.58,2010,10s,0.5800000000000001,NA_Sales,Low,11,53.448275862068975,37.931034482758626,0.0068898827511180965,0.5344827586206897,0.3793103448275863,0.026695126922051463,0.231386913259314,0.6043455240859289
3459,Titanfall,PC,2014,Shooter,Electronic Arts,0.21,0.3,0.0,0.07,0.58,2010,10s,0.5800000000000001,EU_Sales,Low,12,36.206896551724135,51.724137931034484,0.0068898827511180965,0.3620689655172414,0.5172413793103449,0.026695126922051463,-0.27461127353720616,1.158532170010188
3460,NCAA Football 09,PS3,2008,Sports,Electronic Arts,0.54,0.0,0.0,0.04,0.58,2000,00s,0.5800000000000001,NA_Sales,Low,18,93.10344827586208,0.0,0.0068898827511180965,0.9310344827586208,0.0,0.026695126922051463,1.3951827428913095,-0.9196677522057843
3461,Tom Clancy's HAWX,X360,2009,Action,Ubisoft,0.31,0.19,0.02,0.06,0.58,2000,00s,0.5800000000000001,NA_Sales,Low,17,53.448275862068975,32.758620689655174,0.0068898827511180965,0.5344827586206897,0.32758620689655177,0.026695126922051463,0.231386913259314,0.39652553186433154
3462,Sammy Sosa High Heat Baseball 2001,PS,2000,Sports,3DO,0.32,0.22,0.0,0.04,0.58,2000,00s,0.5800000000000001,NA_Sales,Low,26,55.17241379310346,37.931034482758626,0.0068898827511180965,0.5517241379310346,0.3793103448275863,0.026695126922051463,0.281986731938966,0.6043455240859289
3463,Frozen: Olaf's Quest,3DS,2013,Platform,Disney Interactive Studios,0.27,0.26,0.0,0.05,0.58,2010,10s,0.5800000000000001,NA_Sales,Low,13,46.55172413793104,44.827586206896555,0.0068898827511180965,0.4655172413793104,0.4482758620689656,0.026695126922051463,0.028987638540705917,0.8814388470480585
3464,Terminator 3: Rise of the Machines,PS2,2003,Action,Atari,0.28,0.22,0.0,0.07,0.58,2000,00s,0.5700000000000001,NA_Sales,Low,23,48.27586206896552,37.931034482758626,0.0068898827511180965,0.48275862068965525,0.3793103448275863,0.026695126922051463,0.07958745722035794,0.6043455240859289
3465,"Transformers: War for Cybertron (XBox 360, PS3, & PC Versions)",X360,2010,Shooter,Activision,0.37,0.15,0.0,0.05,0.58,2010,10s,0.5700000000000001,NA_Sales,Low,16,63.793103448275865,25.862068965517242,0.0068898827511180965,0.6379310344827587,0.25862068965517243,0.026695126922051463,0.5349858253372256,0.11943220890220185
3466,Harvest Moon: The Tale of Two Towns,DS,2010,Simulation,Natsume,0.27,0.06,0.22,0.03,0.58,2010,10s,0.5800000000000001,NA_Sales,Low,16,46.55172413793104,10.344827586206897,0.0068898827511180965,0.4655172413793104,0.10344827586206896,0.026695126922051463,0.028987638540705917,-0.5040277677625898
3467,FIFA: Road to  World Cup 98,N64,1997,Sports,Electronic Arts,0.15,0.39,0.0,0.03,0.58,1990,90s,0.5700000000000001,EU_Sales,Low,29,25.862068965517242,67.24137931034484,0.0068898827511180965,0.25862068965517243,0.6724137931034484,0.026695126922051463,-0.5782101856151179,1.7819921466749802
3468,World Cup 98,N64,1998,Sports,Electronic Arts,0.14,0.4,0.0,0.04,0.58,1990,90s,0.5800000000000001,EU_Sales,Low,28,24.13793103448276,68.96551724137932,0.0068898827511180965,0.24137931034482762,0.6896551724137931,0.026695126922051463,-0.6288100042947699,1.8512654774155124
3469,International Superstar Soccer '98,N64,1998,Sports,Konami Digital Entertainment,0.06,0.3,0.19,0.03,0.58,1990,90s,0.5800000000000001,EU_Sales,Low,28,10.344827586206897,51.724137931034484,0.0068898827511180965,0.10344827586206896,0.5172413793103449,0.026695126922051463,-1.033608553731986,1.158532170010188
3470,NASCAR: Dirt to Daytona,PS2,2007,Racing,Unknown,0.28,0.22,0.0,0.07,0.58,2000,00s,0.5700000000000001,NA_Sales,Low,19,48.27586206896552,37.931034482758626,0.0068898827511180965,0.48275862068965525,0.3793103448275863,0.026695126922051463,0.07958745722035794,0.6043455240859289
3471,Unreal Tournament,PS2,2000,Shooter,Infogrames,0.28,0.22,0.0,0.07,0.58,2000,00s,0.5700000000000001,NA_Sales,Low,26,48.27586206896552,37.931034482758626,0.0068898827511180965,0.48275862068965525,0.3793103448275863,0.026695126922051463,0.07958745722035794,0.6043455240859289
3472,Digimon World 2,PS,2000,Role-Playing,Namco Bandai Games,0.23,0.16,0.16,0.04,0.58,2000,00s,0.5900000000000001,NA_Sales,Low,26,39.65517241379311,27.58620689655173,0.0068898827511180965,0.3965517241379311,0.2758620689655173,0.026695126922051463,-0.17341163617790192,0.18870553964273445
3473,Tales of Phantasia,PS,1998,Role-Playing,Namco Bandai Games,0.0,0.0,0.54,0.04,0.58,1990,90s,0.5800000000000001,JP_Sales,Low,28,0.0,0.0,0.0068898827511180965,0.0,0.0,0.026695126922051463,-1.3372074658098976,-0.9196677522057843
3474,Prince of Persia: The Two Thrones,XB,2005,Action,Ubisoft,0.33,0.22,0.0,0.03,0.58,2000,00s,0.5800000000000001,NA_Sales,Low,21,56.896551724137936,37.931034482758626,0.0068898827511180965,0.5689655172413793,0.3793103448275863,0.026695126922051463,0.3325865506186178,0.6043455240859289
3475,Xenosaga Episode II: Jenseits von Gut und Böse,PS2,2004,Role-Playing,Sony Computer Entertainment,0.28,0.22,0.0,0.07,0.58,2000,00s,0.5700000000000001,NA_Sales,Low,22,48.27586206896552,37.931034482758626,0.0068898827511180965,0.48275862068965525,0.3793103448275863,0.026695126922051463,0.07958745722035794,0.6043455240859289
3476,Gex: Enter the Gecko,PS,1998,Platform,BMG Interactive Entertainment,0.32,0.22,0.0,0.04,0.58,1990,90s,0.5800000000000001,NA_Sales,Low,28,55.17241379310346,37.931034482758626,0.0068898827511180965,0.5517241379310346,0.3793103448275863,0.026695126922051463,0.281986731938966,0.6043455240859289
3477,Shrek 2: Beg for Mercy,GBA,2004,Adventure,Activision,0.42,0.15,0.0,0.01,0.58,2000,00s,0.58,NA_Sales,Low,22,72.41379310344827,25.862068965517242,0.0068898827511180965,0.7241379310344828,0.25862068965517243,0.026695126922051463,0.7879849187354854,0.11943220890220185
3478,Mega Man Star Force 2: Zerker x Ninja / Saurian,DS,2007,Action,Capcom,0.25,0.0,0.31,0.02,0.58,2000,00s,0.5800000000000001,JP_Sales,Low,19,43.10344827586207,0.0,0.0068898827511180965,0.4310344827586207,0.0,0.026695126922051463,-0.07221199881859812,-0.9196677522057843
3479,JoJo's Bizarre Adventure: All Star Battle,PS3,2013,Fighting,Namco Bandai Games,0.05,0.02,0.5,0.01,0.58,2010,10s,0.5800000000000001,JP_Sales,Low,13,8.620689655172415,3.448275862068966,0.0068898827511180965,0.08620689655172414,0.03448275862068966,0.026695126922051463,-1.0842083724116378,-0.7811210907247195
3480,Petz Nursery,DS,2009,Simulation,Ubisoft,0.53,0.0,0.0,0.04,0.58,2000,00s,0.5700000000000001,NA_Sales,Low,17,91.3793103448276,0.0,0.0068898827511180965,0.913793103448276,0.0,0.026695126922051463,1.3445829242116578,-0.9196677522057843
3481,Contra: Shattered Soldier,PS2,2002,Shooter,Konami Digital Entertainment,0.28,0.22,0.0,0.07,0.58,2000,00s,0.5700000000000001,NA_Sales,Low,24,48.27586206896552,37.931034482758626,0.0068898827511180965,0.48275862068965525,0.3793103448275863,0.026695126922051463,0.07958745722035794,0.6043455240859289
3482,Championship Motocross featuring Ricky Carmichael,PS,1998,Racing,THQ,0.32,0.22,0.0,0.04,0.58,1990,90s,0.5800000000000001,NA_Sales,Low,28,55.17241379310346,37.931034482758626,0.0068898827511180965,0.5517241379310346,0.3793103448275863,0.026695126922051463,0.281986731938966,0.6043455240859289
3483,Dragon Ball Z: Chou Saiya Densetsu,SNES,1992,Role-Playing,Namco Bandai Games,0.0,0.0,0.58,0.0,0.58,1990,90s,0.58,JP_Sales,Low,34,0.0,0.0,0.0068898827511180965,0.0,0.0,0.026695126922051463,-1.3372074658098976,-0.9196677522057843
3484,NBA 2K7,X360,2006,Sports,Take-Two Interactive,0.53,0.0,0.0,0.04,0.58,2000,00s,0.5700000000000001,NA_Sales,Low,20,91.3793103448276,0.0,0.0068898827511180965,0.913793103448276,0.0,0.026695126922051463,1.3445829242116578,-0.9196677522057843
3485,WWE 2K16,PS3,2015,Sports,Take-Two Interactive,0.21,0.27,0.0,0.09,0.58,2010,10s,0.57,EU_Sales,Low,11,36.206896551724135,46.55172413793104,0.0068898827511180965,0.3620689655172414,0.4655172413793104,0.026695126922051463,-0.27461127353720616,0.950712177788591
3486,Phoenix Wright: Ace Attorney - Justice for All,DS,2006,Adventure,Capcom,0.24,0.05,0.26,0.03,0.58,2000,00s,0.5800000000000001,JP_Sales,Low,20,41.37931034482759,8.620689655172415,0.0068898827511180965,0.41379310344827586,0.08620689655172414,0.026695126922051463,-0.12281181749825013,-0.5733010985031223
3487,Fire Emblem: Seisen no Keifu,SNES,1996,Strategy,Nintendo,0.0,0.0,0.58,0.0,0.58,1990,90s,0.58,JP_Sales,Low,30,0.0,0.0,0.0068898827511180965,0.0,0.0,0.026695126922051463,-1.3372074658098976,-0.9196677522057843
3488,Rock Band 3,PS3,2010,Misc,MTV Games,0.43,0.09,0.0,0.06,0.58,2010,10s,0.5800000000000001,NA_Sales,Low,16,74.13793103448276,15.517241379310345,0.0068898827511180965,0.7413793103448276,0.15517241379310345,0.026695126922051463,0.8385847374151375,-0.29620777554099265
3489,Disgaea 4: A Promise Unforgotten,PS3,2011,Role-Playing,Nippon Ichi Software,0.27,0.11,0.14,0.06,0.58,2010,10s,0.5800000000000001,NA_Sales,Low,15,46.55172413793104,18.965517241379313,0.0068898827511180965,0.4655172413793104,0.18965517241379315,0.026695126922051463,0.028987638540705917,-0.15766111405992772
3490,BlazBlue: Calamity Trigger,PS3,2009,Fighting,PQube,0.36,0.1,0.06,0.06,0.58,2000,00s,0.5800000000000001,NA_Sales,Low,17,62.06896551724138,17.24137931034483,0.0068898827511180965,0.6206896551724138,0.1724137931034483,0.026695126922051463,0.48438600665757364,-0.22693444480046018
3491,Tenchu 2: Birth of the Stealth Assassins,PS,2000,Action,Activision,0.32,0.22,0.0,0.04,0.58,2000,00s,0.5800000000000001,NA_Sales,Low,26,55.17241379310346,37.931034482758626,0.0068898827511180965,0.5517241379310346,0.3793103448275863,0.026695126922051463,0.281986731938966,0.6043455240859289
3492,Tony Hawk's Pro Skater 4,GC,2002,Sports,Activision,0.45,0.12,0.0,0.02,0.58,2000,00s,0.5900000000000001,NA_Sales,Low,24,77.58620689655173,20.689655172413794,0.0068898827511180965,0.7758620689655173,0.20689655172413793,0.026695126922051463,0.9397843747744415,-0.0883877833193954
3493,MLB 11: The Show,PS3,2011,Sports,Sony Computer Entertainment,0.54,0.0,0.0,0.04,0.58,2010,10s,0.5800000000000001,NA_Sales,Low,15,93.10344827586208,0.0,0.0068898827511180965,0.9310344827586208,0.0,0.026695126922051463,1.3951827428913095,-0.9196677522057843
3494,Naruto: Uzumaki Chronicles 2,PS2,2006,Action,Namco Bandai Games,0.28,0.22,0.0,0.07,0.58,2000,00s,0.5700000000000001,NA_Sales,Low,20,48.27586206896552,37.931034482758626,0.0068898827511180965,0.48275862068965525,0.3793103448275863,0.026695126922051463,0.07958745722035794,0.6043455240859289
3495,NHL 06,PS2,2005,Sports,Electronic Arts,0.48,0.02,0.0,0.08,0.58,2000,00s,0.58,NA_Sales,Low,21,82.75862068965517,3.448275862068966,0.0068898827511180965,0.8275862068965517,0.03448275862068966,0.026695126922051463,1.0915838308133974,-0.7811210907247195
3496,NHL 10,PS3,2009,Sports,Electronic Arts,0.38,0.12,0.0,0.07,0.58,2000,00s,0.5700000000000001,NA_Sales,Low,17,65.51724137931035,20.689655172413794,0.0068898827511180965,0.6551724137931035,0.20689655172413793,0.026695126922051463,0.5855856440168776,-0.0883877833193954
3497,Rooms: The Main Building,DS,2010,Adventure,Nintendo,0.1,0.41,0.01,0.06,0.58,2010,10s,0.5800000000000001,EU_Sales,Low,16,17.24137931034483,70.6896551724138,0.0068898827511180965,0.1724137931034483,0.7068965517241379,0.026695126922051463,-0.8312092790133778,1.9205388081560446
3498,Rapala: We Fish,Wii,2009,Sports,Activision,0.52,0.02,0.0,0.04,0.58,2000,00s,0.5800000000000001,NA_Sales,Low,17,89.65517241379311,3.448275862068966,0.0068898827511180965,0.8965517241379312,0.03448275862068966,0.026695126922051463,1.2939831055320055,-0.7811210907247195
3499,Parasite Eve II,PS,1999,Role-Playing,SquareSoft,0.32,0.22,0.0,0.04,0.58,1990,90s,0.5800000000000001,NA_Sales,Low,27,55.17241379310346,37.931034482758626,0.0068898827511180965,0.5517241379310346,0.3793103448275863,0.026695126922051463,0.281986731938966,0.6043455240859289
3500,Tetris Party Deluxe,Wii,2010,Puzzle,Nintendo,0.34,0.17,0.02,0.05,0.58,2010,10s,0.5800000000000001,NA_Sales,Low,16,58.62068965517242,29.31034482758621,0.0068898827511180965,0.5862068965517242,0.2931034482758621,0.026695126922051463,0.3831863692982698,0.2579788703832668
3501,NFL Blitz 2000,N64,1999,Sports,Midway Games,0.55,0.02,0.0,0.0,0.58,1990,90s,0.5700000000000001,NA_Sales,Low,27,94.82758620689657,3.448275862068966,0.0068898827511180965,0.9482758620689657,0.03448275862068966,0.026695126922051463,1.4457825615709616,-0.7811210907247195
3502,Ratchet & Clank: Quest for Booty,PS3,2008,Platform,Sony Computer Entertainment,0.0,0.53,0.0,0.04,0.58,2000,00s,0.5700000000000001,EU_Sales,Low,18,0.0,91.3793103448276,0.0068898827511180965,0.0,0.913793103448276,0.026695126922051463,-1.3372074658098976,2.751818777042434
3503,Madden NFL 2002,XB,2007,Sports,Unknown,0.53,0.02,0.0,0.03,0.58,2000,00s,0.5800000000000001,NA_Sales,Low,19,91.3793103448276,3.448275862068966,0.0068898827511180965,0.913793103448276,0.03448275862068966,0.026695126922051463,1.3445829242116578,-0.7811210907247195
